"row.names","yn","agen","sensn","frn","alcmov"
3766,0,2,1,1,5.08017257303064
3767,0,1,0,1,4.95914034920454
3768,0,0,0,1,4.03763851402388
3769,0,0,1,1,3.82469985665382
3770,0,4,1,2,4.55065185132375
3771,0,0,0,1,3.98058564928932
3772,0,0,0,1,2.93792004252448
3773,0,0,0,1,4.55672373944387
3774,0,4,0,2,5.27263320227578
3775,1,4,1,2,4.40639829598761
3776,0,3,1,2,4.08407697053169
3777,1,4,1,2,5.26311307627067
3778,0,4,0,2,3.36197664816382
3779,0,3,0,1,4.65307814844599
3780,0,2,1,1,4.24002297808083
3781,0,3,0,1,4.21372634452002
3782,0,1,0,1,4.24781468651448
3783,0,4,0,2,4.53554690059593
3784,1,3,1,1,5.27638034941412
3785,0,3,1,1,4.56708569842386
3786,0,3,0,1,4.10468306074587
3787,1,3,1,2,4.39151535617126
3788,0,1,1,1,4.01277289473192
3789,0,3,1,3,4.82216720044094
3790,0,2,0,1,4.45916975804456
3791,0,2,0,1,2.51061500649821
3792,0,3,0,1,4.61148049527136
3793,0,0,1,1,4.82704975521966
3794,0,4,0,1,3.65986787874914
3795,0,0,1,1,3.59228798391313
3796,0,4,1,1,4.94029885598161
3797,0,0,0,1,4.06316162442877
3798,1,2,1,1,4.37044014701511
3799,0,2,1,1,4.07316063316217
3800,0,0,0,1,3.48057094367022
3801,0,2,0,1,4.2753766620946
3802,0,1,0,1,0
3803,0,2,1,1,4.24781468651448
3804,0,1,0,1,5.06267132406204
3805,0,2,0,1,3.33754734103438
3806,0,3,1,1,4.36400810142795
3807,0,2,1,1,5.26168434247664
3808,0,1,1,1,4.7608054461766
3809,0,0,0,1,2.96562250206714
3810,0,0,1,2,3.98511858413741
3811,0,2,1,2,1.18684584685501
3812,0,1,1,2,5.38230625260486
3813,0,3,1,1,4.43720657611571
3814,0,1,0,1,1.11356583346948
3815,1,3,0,1,2.92630378457509
3816,0,0,1,1,3.88182151242168
3817,1,4,0,2,4.30833235421597
3818,1,3,1,1,5.21966919133133
3819,0,0,1,2,4.09827619749306
3820,0,1,0,1,4.16813070833972
3821,0,3,1,1,5.47893293507632
3822,0,0,0,1,4.43089263578231
3823,0,1,1,1,3.62445292621661
3824,0,3,1,2,5.46631725412723
3825,0,2,0,1,3.03016653929988
3826,0,3,1,1,3.03016653929988
3827,0,0,1,1,4.21652713062458
3828,0,2,1,1,4.79362675468104
3829,1,4,1,3,1.20011922028139
3830,1,3,1,3,4.56708569842386
3831,0,0,0,1,2.93792004252448
3832,0,2,1,1,5.00784535439906
3833,0,2,0,1,2.10026287064939
3834,0,2,1,1,4.1320649499713
3835,0,3,1,1,1.71959698189181
3836,0,1,0,1,3.47009469465559
3837,0,1,0,1,3.82764626065773
3838,0,2,0,1,4.50864217814014
3839,0,0,0,1,4.90058545600546
3840,0,0,1,1,3.59877885020082
3841,0,1,0,1,4.76269572747641
3842,0,3,1,2,4.90227209237667
3843,0,3,1,1,4.27157188267809
3844,0,1,1,1,2.73209733231422
3845,0,3,1,1,4.82577719780899
3846,0,1,0,1,3.63266778130429
3847,1,0,1,1,2.34597772468534
3848,0,1,0,1,3.96488651566108
3849,0,2,0,1,4.56383577815293
3850,0,4,0,1,2.94968835502482
3851,0,2,0,1,3.19273057002677
3852,0,1,0,1,4.3492738963785
3853,0,2,1,2,4.98223584050568
3854,0,0,1,1,4.29592395640901
3855,0,4,1,2,4.10816050055042
3856,0,1,0,1,2.8414223333292
3857,0,2,1,1,2.10900031614446
3858,1,4,1,2,4.7421975339215
3859,0,4,1,1,4.94721387879827
3860,0,1,0,1,3.60422219737361
3861,0,2,0,1,4.57162528436194
3862,0,2,1,1,3.99333188363779
3863,0,3,1,1,3.22419498128652
3864,0,0,1,1,4.25454348207173
3865,0,1,0,1,1.84427747689733
3866,1,4,0,2,4.55065185132375
3867,0,3,0,1,3.46268246822927
3868,0,4,0,1,4.51633897228148
3869,0,4,1,2,4.31654874831727
3870,0,0,0,1,2.92630378457509
3871,0,1,0,1,2.73024432480695
3872,1,3,1,3,4.28141957224738
3873,1,4,1,3,5.13540620926009
3874,0,1,0,1,0
3875,1,2,1,2,4.43720657611571
3876,0,4,1,2,3.298204401033
3877,0,3,1,1,4.40726515818513
3878,0,0,1,1,4.75978915737742
3879,0,0,0,1,2.30757265348368
3880,0,2,0,1,4.29592395640901
3881,0,1,0,1,3.92672360896141
3882,0,1,0,1,3.71897746470681
3883,0,4,1,1,5.79204644071629
3884,0,2,1,1,3.70700686840174
3885,0,2,0,1,0
3886,1,3,1,2,4.5319165522464
3887,0,3,0,1,5.26555236946669
3888,0,0,0,1,5.06175080778918
3889,0,2,0,1,3.69049681689457
3890,0,1,0,1,2.96562250206714
3891,0,3,1,1,3.26151796367819
3892,0,1,0,1,3.7690570755941
3893,0,3,1,1,5.28155604941231
3894,0,4,1,3,5.66771614805241
3895,0,3,0,1,3.91040006135897
3896,0,1,0,1,2.19558927896896
3897,0,2,0,1,3.01518467275788
3898,0,4,0,1,3.39557687219185
3899,0,2,1,1,4.44196904572395
3900,0,0,0,1,4.7516960454182
3901,0,3,1,1,5.00320941390501
3902,0,3,0,1,3.10432283083072
3903,0,4,0,1,4.03763851402388
3904,1,4,1,3,3.96488651566108
3905,0,0,0,1,0
3906,1,3,1,2,3.91040006135897
3907,0,2,0,1,2.0746222368154
3908,0,0,0,1,3.46662838200039
3909,0,2,0,1,4.81200762313002
3910,0,2,1,1,4.03261391713994
3911,0,1,1,1,5.07229558882394
3912,0,4,0,2,3.91926940706318
3913,0,0,0,1,3.45562133395481
3914,0,1,0,1,0
3915,0,0,0,1,3.52368317752666
3916,0,0,1,1,4.39992110373353
3917,0,3,0,1,3.5805023718078
3918,0,4,1,2,2.41566219802653
3919,1,3,1,3,2.09162195215472
3920,0,2,0,1,3.85306369942746
3921,0,3,1,3,5.42778071385696
3922,0,1,0,1,3.70819716071141
3923,0,0,1,1,4.15491688391938
3924,0,2,0,2,4.22583139777466
3925,0,4,0,1,4.22583139777466
3926,0,3,0,1,3.56886172945215
3927,0,0,1,1,4.10773281734219
3928,0,4,1,2,3.46914804357066
3929,0,3,1,1,2.27809404776461
3930,0,1,0,1,5.09047872560552
3931,0,0,0,1,4.03366955334321
3932,0,3,1,1,3.75769893257846
3933,1,4,1,2,3.22419498128652
3934,1,4,1,3,4.99173993942994
3935,0,1,1,1,3.93725749313842
3936,0,0,0,1,4.53716464278905
3937,0,3,0,1,1.34237512718506
3938,0,1,0,1,3.63739410139307
3939,0,1,0,1,0
3940,0,1,0,1,4.27731493684246
3941,0,2,1,1,4.12347808961823
3942,0,4,1,1,3.37862570726388
3943,0,0,0,1,4.63021964170021
3944,0,1,0,1,0
3945,0,3,1,1,4.78018437770265
3946,0,1,0,1,3.99654494294926
3947,0,2,0,1,4.10613053164738
3948,0,1,0,1,1.49979471861218
3949,0,0,0,1,2.24964570769983
3950,0,4,1,1,5.24821956602593
3951,1,4,1,3,4.86090937071983
3952,0,1,0,1,4.64394976416409
3953,0,1,0,1,4.09722502021088
3954,0,2,0,1,4.76876917090147
3955,0,1,1,1,4.15568919944736
3956,0,4,1,1,4.15820347873961
3957,0,4,1,2,5.26684915434718
3958,0,2,0,1,5.00230130559039
3959,0,2,0,1,5.11393066000067
3960,0,0,0,1,4.02823865126124
3961,0,3,1,3,5.39111654508517
3962,0,3,1,1,4.66755222404064
3963,0,3,1,1,4.43114435502515
3964,0,2,0,1,5.04280679717626
3965,0,0,1,1,4.2530440974816
3966,0,4,0,1,4.53632307980808
3967,0,0,0,1,0
3968,0,3,1,1,4.23704271316643
3969,0,2,0,1,2.8414223333292
3970,0,1,1,1,2.37804351619645
3971,0,1,1,1,4.50463462377638
3972,0,2,0,1,0
3973,0,0,1,1,4.06834816001655
3974,0,0,1,1,4.34879713174527
3975,0,0,0,1,4.21097167017727
3976,1,4,1,2,4.83872094184364
3977,0,1,1,1,3.12563872058723
3978,0,2,1,1,4.94967456640478
3979,0,0,1,1,4.78202812150947
3980,0,0,0,1,4.22961899130259
3981,0,2,0,1,2.22216355387089
3982,0,0,0,1,3.60984344678223
3983,0,2,1,1,3.40762826587915
3984,0,4,1,2,3.64095427980759
3985,1,3,1,2,4.77077022519469
3986,0,0,1,1,3.79715238487946
3987,0,2,0,1,3.23492613628928
3988,0,3,1,1,4.59089488788106
3989,0,4,0,1,0
3990,0,2,0,1,3.35376226175872
3991,0,0,1,1,3.82190914782282
3992,0,0,0,1,4.3280110641303
3993,0,1,0,1,3.89724771468402
3994,0,4,1,2,4.63356560685167
3995,0,2,0,1,2.09162195215472
3996,0,3,0,1,4.0655157060346
3997,0,0,1,1,4.71910747087263
3998,1,3,1,1,4.60243918052208
3999,0,0,1,1,0
4000,1,3,1,1,4.84350212878795
4001,0,1,1,1,2.1031645186165
4002,0,2,1,1,4.06834816001655
4003,0,4,0,1,3.74433073332436
4004,0,1,1,1,4.28559607077502
4005,0,4,1,2,2.93403121470931
4006,0,2,1,2,4.71502063729963
4007,0,1,0,1,0
4008,0,0,0,1,4.18422884255149
4009,0,4,0,1,2.69398344965593
4010,0,2,0,1,3.92869485433195
4011,0,4,1,2,2.58038708931163
4012,0,2,0,1,4.8107762063117
4013,0,1,0,1,2.04980094719588
4014,0,1,0,1,4.27962163436131
4015,1,4,1,2,4.37044014701511
4016,0,1,0,1,4.87403499984805
4017,0,3,1,1,4.64850333156832
4018,0,4,0,2,2.83842843757027
4019,0,3,0,1,5.13708545029018
4020,0,0,0,1,0
4021,0,4,1,1,3.95753843629778
4022,0,4,1,2,5.37390452653861
4023,0,3,1,2,5.32976794952306
4024,0,4,1,2,0
4025,0,4,0,2,3.83406146395843
4026,0,2,1,1,4.43390728190371
4027,0,3,0,1,4.22583139777466
4028,0,0,0,1,3.64931387101401
4029,0,1,0,1,1.36592707791839
4030,1,4,1,2,4.43274544709981
4031,0,4,0,2,0
4032,0,3,0,2,4.35278982114627
4033,1,3,1,2,5.05495497317373
4034,0,0,0,1,2.46406383840022
4035,0,0,0,1,3.13285569449058
4036,0,3,1,2,3.10432283083072
4037,0,3,1,1,4.78403748811449
4038,0,4,0,2,3.13285569449058
4039,1,4,0,2,3.48057094367022
4040,1,4,1,1,4.35305128512314
4041,0,1,0,1,0
4042,0,1,1,1,3.57816277203494
4043,0,3,0,1,4.19727353520744
4044,0,0,0,1,4.67159375010838
4045,0,3,0,1,4.62060601081245
4046,0,1,1,1,4.96863152890107
4047,0,4,0,1,3.82796605000617
4048,0,1,0,1,3.79413993386929
4049,0,4,1,2,5.25115451680515
4050,1,4,1,2,3.82594284089923
4051,0,4,0,1,4.20197525755485
4052,0,4,1,1,4.2757272629012
4053,1,4,1,2,5.02278339453291
4054,0,2,0,1,3.82300758533013
4055,0,4,0,2,0
4056,0,1,1,1,2.08307570102819
4057,0,2,0,1,4.53460106611665
4058,0,4,1,2,4.33085189003458
4059,0,1,0,1,4.64850333156832
4060,0,4,0,1,0
4061,0,2,0,1,4.7608054461766
4062,0,1,0,1,4.45872557529465
4063,0,0,0,1,0
4064,0,2,0,1,4.67320638255957
4065,0,2,0,1,4.38274477960862
4066,0,0,0,1,4.42963472505658
4067,0,3,0,1,4.25094900314418
4068,0,0,0,1,4.23956660153005
4069,0,1,0,1,3.60555753096663
4070,0,3,0,1,2.64059775707989
4071,0,0,1,2,4.75816517332275
4072,0,2,0,1,0
4073,1,0,0,1,2.53982243165064
4074,0,3,0,1,3.54426644413104
4075,0,1,0,1,3.98058564928932
4076,0,3,0,1,1.92259909267918
4077,0,2,0,2,3.42932055611465
4078,0,1,1,1,3.85088527057694
4079,0,2,1,2,4.43179215891599
4080,0,2,1,2,4.01019240553115
4081,0,1,1,1,4.02399607794073
4082,0,3,1,2,3.78002651473539
4083,0,2,0,1,4.05287131401553
4084,0,1,0,1,4.86530971099293
4085,1,3,1,2,4.84577508187363
4086,0,3,0,1,2.87037756994588
4087,0,3,1,2,4.93743184500481
4088,0,4,0,2,4.2753766620946
4089,0,0,1,2,3.78199872647151
4090,0,2,0,1,3.82056842796598
4091,0,3,0,2,4.22921851011993
4092,0,1,0,1,4.01081105874675
4093,0,4,1,1,5.05299165774491
4094,0,0,0,1,3.62519678814475
4095,0,4,1,1,5.29704206333803
4096,0,2,0,1,4.26814219193498
4097,0,4,1,2,4.85610576002852
4098,0,2,0,1,3.88021200993624
4099,0,3,0,1,2.94968835502482
4100,0,4,1,2,4.50864217814014
4101,0,0,0,1,4.59348049924642
4102,0,2,0,1,4.74618475350834
4103,0,2,1,1,3.03811405561161
4104,0,1,1,1,4.38074378779403
4105,0,2,1,1,4.53840359861588
4106,1,2,1,1,4.32200173585592
4107,0,2,0,2,4.03011130590141
4108,1,3,1,2,4.50949442270367
4109,0,1,0,1,3.83406146395843
4110,0,3,0,1,4.72498132857512
4111,0,2,1,2,3.72623276269087
4112,0,1,0,1,3.04979947474691
4113,0,2,1,1,3.87072382149435
4114,0,3,0,2,3.79218698722706
4115,0,4,1,1,3.6709308314233
4116,0,1,1,1,4.63969986676539
4117,1,1,1,1,4.41902884309127
4118,0,1,1,1,4.06012364308467
4119,0,3,1,1,4.07057953182433
4120,0,0,0,1,3.3726454855488
4121,0,0,1,1,4.46351339455766
4122,0,1,0,1,3.22419498128652
4123,0,2,0,1,2.26374521246618
4124,1,3,1,2,5.26684915434718
4125,0,2,0,1,4.03320365079558
4126,0,4,1,2,3.91459111613997
4127,1,2,1,1,1.62283096659867
4128,0,4,1,1,4.85292441056013
4129,0,4,1,1,4.56708569842386
4130,0,0,0,1,4.62520077155992
4131,0,3,1,1,5.51897608272662
4132,0,4,1,1,4.34653578857519
4133,0,2,0,1,4.01019240553115
4134,0,1,1,1,4.41695298810753
4135,0,1,0,1,3.33535796589985
4136,0,1,0,1,4.22583139777466
4137,0,4,1,1,2.89604240926709
4138,0,4,1,2,3.92205793588955
4139,0,4,0,1,5.31993593507452
4140,0,4,0,1,4.18926614539587
4141,0,1,1,1,4.30916530581517
4142,0,1,1,1,4.92950006241323
4143,0,3,0,1,4.54017623889424
4144,0,1,1,1,4.36707906763397
4145,0,0,1,1,3.19273057002677
4146,0,3,0,1,4.47993471375823
4147,0,1,1,1,3.98853225610907
4148,0,4,1,1,4.7725392387438
4149,0,4,1,2,4.98560811728543
4150,0,1,0,1,1.82594073419376
4151,0,0,1,1,4.67320638255957
4152,0,3,1,2,5.22017855997485
4153,0,2,1,1,3.21509511214302
4154,0,4,0,1,3.94081657556277
4155,0,0,0,1,4.70790925718623
4156,0,1,1,1,4.94452207457032
4157,0,1,1,1,5.06267132406204
4158,0,1,0,1,4.1748058599714
4159,0,1,1,1,4.6772172164977
4160,0,0,1,1,3.87202456682911
4161,0,4,0,1,3.53173822560901
4162,0,3,1,1,4.97462570394428
4163,0,4,1,1,4.03011130590141
4164,0,0,1,1,4.22583139777466
4165,0,1,1,1,1.09861228866811
4166,1,1,1,2,4.4264074745319
4167,0,4,0,1,4.73729433891513
4168,0,1,1,1,3.97158339789509
4169,0,2,1,2,4.37980640215794
4170,0,1,0,1,3.71897746470681
4171,1,4,1,3,5.19788674642552
4172,0,1,0,1,0
4173,0,4,0,2,4.07618056051747
4174,0,2,1,1,4.61792630918908
4175,0,3,0,1,2.55986459183058
4176,0,4,0,1,3.80624702533022
4177,0,1,1,1,3.87306243909781
4178,0,1,1,1,4.70304997079633
4179,0,4,1,2,5.31506612083624
4180,0,3,1,1,4.97783166706015
4181,0,2,0,1,3.60938333057438
4182,0,0,0,1,3.83406146395843
4183,0,1,1,1,3.08840936293534
4184,0,2,0,1,3.51635936836216
4185,0,1,0,1,3.73830438222058
4186,0,3,1,1,4.96132837961309
4187,0,3,0,1,4.29592395640901
4188,0,3,1,2,3.61630878178823
4189,0,4,0,2,4.95830557842096
4190,1,4,1,2,5.16448912462258
4191,0,0,0,1,4.55992777155122
4192,0,3,1,1,4.58188754960179
4193,1,2,1,1,5.2530135648476
4194,1,3,1,1,4.3961440803815
4195,0,1,0,1,4.00249193983781
4196,0,2,0,1,2.11487992226706
4197,0,0,0,1,3.93047244479671
4198,1,4,1,3,4.89698927328742
4199,0,3,1,1,4.76980148780564
4200,1,4,1,2,4.89980602171531
4201,1,4,1,2,5.2127691520124
4202,0,4,1,1,4.97062041802281
4203,0,4,1,1,4.2667737359739
4204,0,2,1,1,3.7987510445865
4205,0,3,1,2,4.58019419470302
4206,0,0,0,1,4.02264238171453
4207,0,3,1,2,0
4208,0,4,1,2,4.25870750632007
4209,0,4,1,3,5.30285926731824
4210,1,2,1,1,5.07555254294591
4211,0,2,0,1,4.05523629493567
4212,0,0,0,2,2.4285882384154
4213,0,2,1,3,4.11048575285912
4214,1,4,1,1,5.31735908370994
4215,0,2,0,1,3.96488651566108
4216,1,4,1,3,4.25236782598325
4217,0,4,0,1,3.81494355355995
4218,0,1,0,1,2.71192616879813
4219,0,1,1,1,4.04346892341716
4220,0,3,1,1,1.17817709133072
4221,0,2,0,1,4.80128504401193
4222,0,2,1,1,4.05031577456113
4223,0,0,1,1,3.55632436523248
4224,0,3,1,1,2.88128670805458
4225,0,3,1,1,2.903512501657
4226,0,2,1,1,4.05147654002633
4227,0,2,1,1,3.83406146395843
4228,0,4,1,2,3.38706286054567
4229,0,0,0,1,3.41485372065283
4230,1,4,1,2,5.15024463693807
4231,0,1,0,1,3.90544678770681
4232,0,1,0,1,3.33996164143652
4233,0,3,0,1,3.84351543638996
4234,0,3,0,2,4.34182447539923
4235,0,2,0,1,3.30206463568187
4236,1,3,1,2,4.80979853531293
4237,0,2,0,1,5.23326129614036
4238,0,0,1,1,3.75581891620615
4239,0,2,1,1,4.36400810142795
4240,0,2,1,1,4.7638608244794
4241,0,2,0,1,4.08055947962531
4242,0,1,1,1,5.48059848673343
4243,0,2,1,1,4.23229326747308
4244,0,1,1,1,4.85491959326517
4245,0,0,1,1,4.05031577456113
4246,0,2,1,1,3.32160993922937
4247,0,0,0,1,3.11373526589378
4248,0,3,0,1,4.47158822009816
4249,0,1,0,1,3.36197664816382
4250,1,1,0,1,4.36644286531993
4251,0,0,0,1,3.92565517340237
4252,0,0,1,2,3.78764540692133
4253,0,2,1,2,4.49507035214948
4254,1,2,1,2,3.59228798391313
4255,0,0,1,1,3.55122854316599
4256,0,0,1,1,5.17984912915353
4257,0,0,1,1,1.56252097598828
4258,0,2,1,1,4.13894237833204
4259,1,4,1,2,4.87844751571681
4260,1,3,1,3,4.67110196026447
4261,0,2,1,1,3.58441456726304
4262,0,3,1,1,4.80128504401193
4263,0,0,0,1,1.59630859998627
4264,0,3,0,1,4.01277289473192
4265,0,2,0,1,3.77141243265179
4266,0,2,0,1,2.52217803683178
4267,0,2,1,1,3.90109737230956
4268,0,1,0,1,4.24781468651448
4269,0,2,0,1,3.81889502084485
4270,0,0,0,1,4.11632344820883
4271,0,2,1,1,4.29592395640901
4272,0,0,0,1,3.60555753096663
4273,0,3,0,1,4.23655034022275
4274,0,1,1,1,4.03763851402388
4275,0,2,1,1,4.93743184500481
4276,0,1,0,1,3.70107749401541
4277,0,0,0,1,1.74606906336775
4278,0,1,1,1,4.29592395640901
4279,0,2,0,1,4.75759522177678
4280,0,0,0,1,3.52368317752666
4281,0,4,0,1,4.72726047398412
4282,0,2,0,1,3.96488651566108
4283,0,3,0,1,3.60750329661619
4284,0,1,1,1,3.9389612725252
4285,0,4,1,2,4.84245064338236
4286,0,4,0,1,4.55367441106471
4287,0,0,1,1,4.7812500878297
4288,0,4,1,2,4.80128504401193
4289,0,3,0,1,4.6772172164977
4290,0,4,1,2,3.56373380139394
4291,0,4,0,1,1.47060148787083
4292,0,4,1,3,4.78083697111227
4293,0,4,1,2,4.80128504401193
4294,0,3,0,1,4.38780263458857
4295,0,2,0,1,4.08181425929649
4296,0,2,1,1,3.31845495865461
4297,0,2,0,2,4.4786121038839
4298,0,1,1,1,5.19276957410479
4299,0,2,0,1,0
4300,0,4,0,1,4.72424003169553
4301,0,3,0,1,4.32452213425179
4302,0,1,0,1,4.79284460608674
4303,0,1,0,1,2.60943023378635
4304,0,2,0,1,3.58156772577543
4305,0,0,0,1,1.84427747689733
4306,0,3,1,1,0
4307,0,3,1,1,4.987342011232
4308,0,2,0,1,4.63397465295217
4309,0,2,1,1,4.47597221626263
4310,0,1,0,1,2.85960012903173
4311,0,1,0,1,2.59346714867645
4312,0,4,1,1,3.731100432978
4313,1,1,1,3,4.45639714614828
4314,0,4,1,2,4.98866411846739
4315,0,2,1,1,3.23492613628928
4316,0,1,1,1,3.50777671297814
4317,0,2,1,1,5.53270182278322
4318,0,0,1,1,4.03366955334321
4319,0,3,0,2,4.9780187588026
4320,0,2,0,1,4.86330717718879
4321,0,3,1,1,5.32293256569999
4322,0,0,0,1,3.01518467275788
4323,0,0,0,1,4.1400327493564
4324,0,2,1,2,4.9116451643182
4325,0,1,0,1,3.99778358778455
4326,0,0,1,1,3.26342421734477
4327,0,0,0,1,2.69102853154208
4328,0,2,1,1,3.41284102341137
4329,0,3,0,1,4.68306221553568
4330,0,1,0,1,3.70107749401541
4331,0,1,0,1,4.13580636666876
4332,0,0,0,1,1.50730841223044
4333,1,4,1,3,4.19128840923261
4334,0,1,1,1,4.2572480664025
4335,0,4,0,1,3.91926940706318
4336,0,2,0,1,4.5692582688498
4337,0,4,1,3,4.82518690561314
4338,0,0,0,1,3.21148015122402
4339,0,1,1,1,4.55513928125744
4340,0,2,1,2,4.3035412083759
4341,0,0,0,1,3.62445292621661
4342,0,3,0,1,3.78764540692133
4343,0,1,1,1,2.330399762151
4344,0,2,1,1,4.50649790006244
4345,0,1,1,1,5.07415286272057
4346,0,1,1,1,2.92630378457509
4347,1,3,1,1,4.71282074868903
4348,0,3,1,1,5.19223764904856
4349,1,4,1,3,2.83842843757027
4350,0,0,0,1,4.46169704663232
4351,0,2,0,1,2.71738152853109
4352,0,4,0,1,0
4353,0,2,0,1,3.75046796670711
4354,0,2,1,1,4.78403748811449
4355,0,4,1,1,3.26788743494079
4356,0,3,1,1,4.39992110373353
4357,0,0,0,3,4.93378847983443
4358,0,2,0,1,4.73228394439051
4359,0,2,0,1,0
4360,0,2,1,1,2.91255970476032
4361,0,3,1,1,5.74436918759366
4362,0,2,0,1,4.33085189003458
4363,0,3,1,1,4.27731493684246
4364,0,3,1,1,4.41572655609415
4365,0,3,1,1,5.13139773745602
4366,0,3,0,1,4.19306146823577
4367,0,2,0,1,3.89724771468402
4368,0,2,1,2,4.57792156950407
4369,1,3,1,1,4.29592395640901
4370,0,3,1,2,4.09517162794585
4371,0,3,1,1,4.18227690213776
4372,0,1,1,1,3.45973385859836
4373,0,2,0,1,4.94779227488676
4374,0,0,0,1,2.91255970476032
4375,0,0,0,1,4.48163789935434
4376,0,0,0,1,3.91926940706318
4377,0,3,1,2,4.56323511113361
4378,0,3,0,1,4.40516117240441
4379,0,0,1,3,4.62849601725438
4380,0,3,0,1,4.2693879578383
4381,0,3,1,1,4.15820347873961
4382,0,0,1,1,4.14404136550877
4383,0,2,0,1,4.87480575960327
4384,1,3,0,2,3.66625705528295
4385,0,0,0,1,3.53106429813089
4386,0,0,0,2,1.95066074729413
4387,0,1,0,1,4.73968001786034
4388,0,3,0,2,3.71897746470681
4389,0,4,0,1,4.33914251931509
4390,0,3,0,1,3.98511858413741
4391,0,2,0,1,4.23229326747308
4392,0,1,0,1,3.60342184404573
4393,0,0,1,1,4.107257754806
4394,0,2,0,1,4.11632344820883
4395,0,2,0,1,3.98511858413741
4396,0,4,1,1,4.65866206574293
4397,0,0,1,1,3.25676939021442
4398,1,4,1,2,5.34144782732108
4399,0,1,1,1,4.0189295056116
4400,0,1,0,1,3.61630878178823
4401,0,1,0,1,3.71177708376407
4402,0,3,1,3,5.12790360311958
4403,0,1,1,1,3.58441456726304
4404,0,2,1,1,4.81982498979317
4405,0,1,0,1,2.37804351619645
4406,0,2,0,1,3.54750905830258
4407,0,0,1,1,3.08578387599221
4408,0,0,1,1,0
4409,0,1,0,1,3.99333188363779
4410,0,1,1,1,3.90544678770681
4411,0,3,1,1,4.75405784254992
4412,1,4,1,2,5.44701245242575
4413,0,3,1,1,4.64422509278433
4414,0,3,1,2,4.94328945069774
4415,0,4,1,1,4.91815444130209
4416,0,2,0,1,4.48281417012366
4417,0,0,1,1,4.22867691115611
4418,0,2,0,1,3.67361199665506
4419,1,4,1,3,5.19065793218862
4420,1,0,1,1,4.41572655609415
4421,0,3,1,2,3.43934912722708
4422,0,1,0,1,3.18433254047907
4423,0,0,0,1,4.39992110373353
4424,0,2,0,1,4.59835686682045
4425,0,2,0,1,5.23558369355632
4426,0,3,1,1,5.38541205941291
4427,0,4,0,2,4.22867691115611
4428,0,0,1,1,3.69946678755835
4429,0,2,0,1,2.94968835502482
4430,0,4,0,1,2.96562250206714
4431,0,1,0,1,4.05947393689393
4432,1,1,1,2,4.66713417068267
4433,1,4,1,3,4.08181425929649
4434,0,1,1,1,4.469614738813
4435,0,0,0,1,5.45519414634746
4436,0,2,1,1,4.41572655609415
4437,0,3,1,1,4.4394448274413
4438,0,2,0,1,3.91243955989264
4439,0,1,1,1,5.30881761795902
4440,0,2,1,1,3.46268246822927
4441,0,3,1,2,5.33517987247269
4442,0,0,0,1,3.97158339789509
4443,0,4,0,2,4.84096801333301
4444,0,2,0,2,4.7067964507091
4445,0,3,1,1,4.56861875259467
4446,0,3,1,1,4.25566941463224
4447,1,1,1,1,4.40839992953758
4448,0,3,0,1,4.30759805918679
4449,1,3,1,2,4.39348672864772
4450,0,0,0,1,3.94356333757647
4451,1,0,0,1,2.30757265348368
4452,0,4,0,1,4.51633897228148
4453,0,2,0,1,3.27349692328918
4454,0,4,1,1,5.21991982355593
4455,0,4,1,2,4.9036631696219
4456,0,0,0,1,4.71861793725682
4457,0,4,1,2,5.45169135584351
4458,0,2,0,1,4.55844312348335
4459,0,3,0,1,3.47674786246473
4460,1,1,1,1,4.37668296448327
4461,0,0,1,1,2.7029087819384
4462,0,2,1,1,4.6594478760879
4463,0,1,1,2,4.66036548745635
4464,0,1,0,1,1.90895444477682
4465,0,4,0,1,3.96488651566108
4466,0,0,1,1,4.68237272481225
4467,0,3,1,2,2.94968835502482
4468,0,3,1,1,5.47463133050545
4469,0,4,1,1,4.48590878796603
4470,0,0,1,1,3.8565594740432
4471,0,1,1,1,4.14404136550877
4472,0,1,1,1,0
4473,0,2,0,1,3.36197664816382
4474,0,3,1,2,5.15731384333599
4475,0,1,1,1,5.08899596143036
4476,0,1,0,1,4.25005249621947
4477,1,3,1,1,4.52818506008927
4478,0,2,0,1,4.17050942761675
4479,0,1,1,1,3.68350788291743
4480,0,3,0,1,4.241132321329
4481,0,3,0,1,4.35126995454218
4482,0,2,1,1,2.48934970856972
4483,0,2,1,1,4.99687776166092
4484,1,4,1,2,4.59464440272871
4485,0,1,0,1,0
4486,1,4,1,2,4.59348049924642
4487,0,1,1,1,3.90320371195708
4488,0,3,0,1,4.74656487832476
4489,0,1,1,1,4.87480575960327
4490,0,3,0,1,4.69342651524202
4491,0,2,1,1,3.67361199665506
4492,1,4,1,3,4.93971588977855
4493,0,3,1,2,4.49750089550597
4494,0,1,0,1,3.805709633196
4495,0,3,0,1,3.00553259246098
4496,0,3,0,1,4.241132321329
4497,0,1,1,1,3.84224953302588
4498,0,4,1,1,3.99152923452476
4499,0,4,0,1,4.70790925718623
4500,0,2,1,1,5.15980462833357
4501,0,3,1,1,4.94328945069774
4502,0,0,0,1,3.11562946684633
4503,1,3,1,2,5.05077131120029
4504,0,3,0,1,5.02529527422999
4505,0,2,0,2,3.3769473794387
4506,0,3,1,2,4.73968001786034
4507,0,1,1,1,3.65605487561597
4508,0,1,1,1,4.16953218732158
4509,0,1,0,1,3.67484336193722
4510,1,0,1,3,4.94128159614929
